200 | 5.09178
216 | 7.75655
232 | 10.757
248 | 14.1294
264 | 18.0629
280 | 19.7067
296 | 21.6617
312 | 24.7076
328 | 27.3829
344 | 29.851
360 | 31.9388
376 | 32.7627
392 | 32.3003
408 | 31.1687
424 | 29.8811
440 | 28.333
456 | 26.5183
472 | 24.2985
488 | 24.6691
504 | 24.0734
520 | 23.8295
536 | 24.2806
552 | 23.5843
568 | 22.6635
584 | 22.1573
600 | 23.2264
616 | 24.3129
632 | 25.1573
648 | 26.4733
664 | 29.0472
680 | 32.1324
696 | 33.1119
712 | 35.0109
728 | 36.4336
744 | 37.7111
760 | 39.0983
776 | 40.5328
792 | 39.7137
808 | 39.8741
824 | 39.59
840 | 39.8457
856 | 40.4764
872 | 39.1547
888 | 38.9004
904 | 37.5005
920 | 35.0647
936 | 32.8758
952 | 31.066
968 | 29.6678
984 | 28.7364
1000 | 28.4156
1016 | 26.7447
1032 | 25.0761
1048 | 23.7609
1064 | 22.1862
1080 | 22.4799
1096 | 23.2841
1112 | 23.4441
1128 | 24.8361
1144 | 25.6525
1160 | 26.7749
1176 | 27.7876
1192 | 28.6477
1208 | 29.3877
1224 | 31.8033
1240 | 34.497
1256 | 35.271
1272 | 35.9406
1288 | 35.5205
1304 | 35.3767
1320 | 33.2753
1336 | 32.4711
1352 | 31.934
1368 | 31.6752
1384 | 31.1739
1400 | 30.5044
1416 | 29.6495
1432 | 26.2832
1448 | 23.3863
1464 | 21.01
1480 | 18.7373
1496 | 16.7579
1512 | 14.8877
1528 | 14.0026
1544 | 13.0258
1560 | 11.1198
1576 | 10.4209
1592 | 10.3833
1608 | 11.4091
1624 | 11.6036
1640 | 11.8387
1656 | 11.7915
1672 | 12.1407
1688 | 13.4087
1704 | 14.8029
1720 | 16.0944
1736 | 18.3518
1752 | 20.7522
1768 | 22.3195
1784 | 23.5525
1800 | 24.6066
1816 | 24.4436
1832 | 25.0922
1848 | 25.9965
1864 | 27.5289
1880 | 28.813
1896 | 29.8064
1912 | 30.153
1928 | 30.6801
1944 | 30.031
1960 | 29.4808
1976 | 29.163
1992 | 28.6748
2008 | 27.2334
2024 | 27.7946
2040 | 28.2937
2056 | 28.8449
2072 | 27.8112
2088 | 26.4812
2104 | 25.5494
2120 | 23.5358
2136 | 21.7946
2152 | 20.1412
2168 | 18.4978
2184 | 16.6643
2200 | 15.441
2216 | 14.3601
2232 | 12.5315
2248 | 10.8261
2264 | 9.34571
2280 | 8.10882
2296 | 7.19755
2312 | 7.34658
2328 | 8.40208
2344 | 9.69797
2360 | 11.2295
2376 | 12.9782
2392 | 14.8038
2408 | 15.094
2424 | 14.7583
2440 | 14.3532
2456 | 13.8601
2472 | 13.2553
2488 | 12.5358
2504 | 11.8588
2520 | 10.2251
2536 | 8.30769
2552 | 6.2583
2568 | 4.09397
2584 | 1.84222
2600 | 0.174825
