200 | 0.0326923
216 | 0.0745803
232 | 0.136849
248 | 0.212087
264 | 0.300062
280 | 0.390129
296 | 0.47403
312 | 0.548737
328 | 0.61886
344 | 0.692087
360 | 0.764547
376 | 0.828338
392 | 0.873264
408 | 0.895909
424 | 0.900701
440 | 0.882502
456 | 0.848294
472 | 0.811432
488 | 0.788047
504 | 0.781936
520 | 0.792986
536 | 0.797769
552 | 0.794897
568 | 0.791055
584 | 0.775391
600 | 0.758652
616 | 0.752177
632 | 0.769386
648 | 0.807678
664 | 0.843537
680 | 0.855355
696 | 0.844276
712 | 0.819626
728 | 0.8
744 | 0.796425
760 | 0.796947
776 | 0.806151
792 | 0.825603
808 | 0.848656
824 | 0.858692
840 | 0.85533
856 | 0.855417
872 | 0.870331
888 | 0.894329
904 | 0.919346
920 | 0.937323
936 | 0.947974
952 | 0.951817
968 | 0.945212
984 | 0.928444
1000 | 0.905495
1016 | 0.893934
1032 | 0.898301
1048 | 0.906378
1064 | 0.90476
1080 | 0.89458
1096 | 0.883244
1112 | 0.878216
1128 | 0.875304
1144 | 0.865441
1160 | 0.860786
1176 | 0.871578
1192 | 0.896624
1208 | 0.916246
1224 | 0.921907
1240 | 0.91414
1256 | 0.89883
1272 | 0.88444
1288 | 0.879944
1304 | 0.877205
1320 | 0.875557
1336 | 0.882819
1352 | 0.895681
1368 | 0.902479
1384 | 0.902977
1400 | 0.902579
1416 | 0.901098
1432 | 0.903548
1448 | 0.914191
1464 | 0.929954
1480 | 0.947155
1496 | 0.956692
1512 | 0.958987
1528 | 0.957981
1544 | 0.956367
1560 | 0.954709
1576 | 0.954003
1592 | 0.94722
1608 | 0.933464
1624 | 0.926819
1640 | 0.926927
1656 | 0.931815
1672 | 0.934341
1688 | 0.927445
1704 | 0.911708
1720 | 0.88805
1736 | 0.856252
1752 | 0.828845
1768 | 0.80659
1784 | 0.801421
1800 | 0.813428
1816 | 0.827893
1832 | 0.828449
1848 | 0.821824
1864 | 0.818206
1880 | 0.810942
1896 | 0.809032
1912 | 0.821133
1928 | 0.851565
1944 | 0.883341
1960 | 0.903825
1976 | 0.908605
1992 | 0.89764
2008 | 0.884165
2024 | 0.880778
2040 | 0.887573
2056 | 0.888432
2072 | 0.894469
2088 | 0.902019
2104 | 0.901016
2120 | 0.884062
2136 | 0.851542
2152 | 0.809618
2168 | 0.770898
2184 | 0.737437
2200 | 0.701816
2216 | 0.659077
2232 | 0.608839
2248 | 0.552293
2264 | 0.487982
2280 | 0.425412
2296 | 0.372188
2312 | 0.316711
2328 | 0.261998
2344 | 0.213
2360 | 0.167746
2376 | 0.125231
2392 | 0.085032
2408 | 0.0520582
2424 | 0.0265664
2440 | 0.00988891
2456 | 0.00118918
2472 | 0
2488 | 0
2504 | 0
2520 | 0
2536 | 0
2552 | 0
2568 | 0
2584 | 0
2600 | 0
2616 | 0
