200 | 0
216 | 0
232 | 0
248 | 0
264 | 0
280 | 0
296 | 0
312 | 0
328 | 0
344 | 0
360 | 0
376 | 0
392 | 0
408 | 0
424 | 0
440 | 0
456 | 0
472 | 0
488 | 0
504 | 0
520 | 0
536 | 0
552 | 0
568 | 0
584 | 0
600 | 0
616 | 0
632 | 0
648 | 0
664 | 0
680 | 0
696 | 0
712 | 0
728 | 0
744 | 0
760 | 0
776 | 0
792 | 0
808 | 0
824 | 0
840 | 0
856 | 0
872 | 0
888 | 0
904 | 0
920 | 0
936 | 0
952 | 0
968 | 0.00108547
984 | 0.00411268
1000 | 0.00882822
1016 | 0.0151362
1032 | 0.0229666
1048 | 0.032974
1064 | 0.0452308
1080 | 0.0587042
1096 | 0.0733311
1112 | 0.0897936
1128 | 0.106088
1144 | 0.119052
1160 | 0.130001
1176 | 0.140168
1192 | 0.150772
1208 | 0.160578
1224 | 0.168598
1240 | 0.175046
1256 | 0.180023
1272 | 0.184743
1288 | 0.189744
1304 | 0.194108
1320 | 0.198116
1336 | 0.201145
1352 | 0.204202
1368 | 0.20925
1384 | 0.216966
1400 | 0.226528
1416 | 0.238152
1432 | 0.249572
1448 | 0.259074
1464 | 0.266305
1480 | 0.270205
1496 | 0.272464
1512 | 0.275069
1528 | 0.277766
1544 | 0.279913
1560 | 0.280982
1576 | 0.281017
1592 | 0.280062
1608 | 0.278281
1624 | 0.275614
1640 | 0.27308
1656 | 0.27011
1672 | 0.266998
1688 | 0.263966
1704 | 0.261123
1720 | 0.258322
1736 | 0.255508
1752 | 0.252971
1768 | 0.250442
1784 | 0.247819
1800 | 0.245356
1816 | 0.242926
1832 | 0.240479
1848 | 0.23809
1864 | 0.235753
1880 | 0.233469
1896 | 0.231321
1912 | 0.229198
1928 | 0.227057
1944 | 0.225088
1960 | 0.223399
1976 | 0.221764
1992 | 0.21989
2008 | 0.217947
2024 | 0.216042
2040 | 0.214177
2056 | 0.212426
2072 | 0.210846
2088 | 0.209359
2104 | 0.207813
2120 | 0.206168
2136 | 0.204497
2152 | 0.202922
2168 | 0.201501
2184 | 0.20023
2200 | 0.199101
2216 | 0.197901
2232 | 0.196724
2248 | 0.195824
2264 | 0.195117
2280 | 0.194296
2296 | 0.193362
2312 | 0.192322
2328 | 0.191258
2344 | 0.19025
2360 | 0.189221
2376 | 0.188592
2392 | 0.188582
2408 | 0.189178
2424 | 0.190423
2440 | 0.192304
2456 | 0.195948
2472 | 0.201263
2488 | 0.205015
2504 | 0.206734
2520 | 0.207803
2536 | 0.208281
2552 | 0.208182
2568 | 0.207473
2584 | 0.206493
2600 | 0.205617
2616 | 0.204652
2632 | 0.203633
2648 | 0.202617
2664 | 0.201613
2680 | 0.200622
2696 | 0.199693
2712 | 0.198826
2728 | 0.197968
2744 | 0.197119
2760 | 0.196219
2776 | 0.195292
2792 | 0.194377
2808 | 0.193472
2824 | 0.192587
2840 | 0.191775
2856 | 0.191049
2872 | 0.190247
2888 | 0.189358
2904 | 0.188385
2920 | 0.18733
2936 | 0.186244
2952 | 0.185216
2968 | 0.184287
2984 | 0.183453
3000 | 0.182711
3016 | 0.18206
3032 | 0.181455
3048 | 0.180635
3064 | 0.179642
3080 | 0.178662
3096 | 0.177695
3112 | 0.176741
3128 | 0.1758
3144 | 0.174948
3160 | 0.174283
3176 | 0.173793
3192 | 0.173316
3208 | 0.172843
3224 | 0.172373
3240 | 0.171908
3256 | 0.171445
3272 | 0.171049
3288 | 0.171051
3304 | 0.171495
3320 | 0.172375
3336 | 0.173687
3352 | 0.175427
3368 | 0.177588
