200 | 0
216 | 0
232 | 0
248 | 0
264 | 0
280 | 0
296 | 0
312 | 0
328 | 0
344 | 0
360 | 0
376 | 0
392 | 0
408 | 0
424 | 0
440 | 0
456 | 0
472 | 0
488 | 0
504 | 0
520 | 0
536 | 0
552 | 0
568 | 0
584 | 1.90936e-05
600 | 0.00113915
616 | 0.00321881
632 | 0.00490743
648 | 0.0122525
664 | 0.0287682
680 | 0.0555305
696 | 0.0952419
712 | 0.150338
728 | 0.218102
744 | 0.290763
760 | 0.373139
776 | 0.452389
792 | 0.516667
808 | 0.567533
824 | 0.608607
840 | 0.636571
856 | 0.63348
872 | 0.600644
888 | 0.551766
904 | 0.491675
920 | 0.434819
936 | 0.370733
952 | 0.294154
968 | 0.210801
984 | 0.151802
1000 | 0.10541
1016 | 0.0676628
1032 | 0.038706
1048 | 0.0189312
1064 | 0.00980455
1080 | 0.00469796
1096 | 0.00144362
1112 | 0.00019864
1128 | 0
1144 | 0
1160 | 0
1176 | 0
1192 | 0
1208 | 0
1224 | 0
1240 | 0
1256 | 0
1272 | 0.000480291
1288 | 0.00201349
1304 | 0.00470607
1320 | 0.0140278
1336 | 0.0390185
1352 | 0.089111
1368 | 0.160551
1384 | 0.271538
1400 | 0.405731
1416 | 0.492722
1432 | 0.536091
1448 | 0.550112
1464 | 0.557997
1480 | 0.567698
1496 | 0.566647
1512 | 0.542905
1528 | 0.49512
1544 | 0.44225
1560 | 0.384807
1576 | 0.322002
1592 | 0.221552
1608 | 0.119576
1624 | 0.0650064
1640 | 0.0294997
1656 | 0.0170519
1672 | 0.00894359
1688 | 0.00324996
1704 | 0.000377252
1720 | 0
1736 | 0
1752 | 0
1768 | 0
1784 | 0
1800 | 0
1816 | 0
1832 | 0
1848 | 0
1864 | 0
1880 | 0.00324344
1896 | 0.0132044
1912 | 0.0302938
1928 | 0.0563451
1944 | 0.0989554
1960 | 0.157733
1976 | 0.221722
1992 | 0.284557
2008 | 0.353313
2024 | 0.424336
2040 | 0.496558
2056 | 0.566592
2072 | 0.613993
2088 | 0.638072
2104 | 0.654934
2120 | 0.677235
2136 | 0.693586
2152 | 0.708309
2168 | 0.742007
2184 | 0.764519
2200 | 0.769373
2216 | 0.757798
2232 | 0.733013
2248 | 0.692194
2264 | 0.652078
2280 | 0.65116
2296 | 0.685839
2312 | 0.710712
2328 | 0.709426
2344 | 0.700583
2360 | 0.684323
2376 | 0.661893
2392 | 0.638059
2408 | 0.635227
2424 | 0.638473
2440 | 0.632466
2456 | 0.58839
2472 | 0.52715
2488 | 0.470269
2504 | 0.409439
2520 | 0.346566
2536 | 0.279497
2552 | 0.210033
2568 | 0.148223
2584 | 0.095399
2600 | 0.0543846
2616 | 0.0303176
2632 | 0.0146497
2648 | 0.0051148
2664 | 0.000643209
2680 | 0
2696 | 0
2712 | 0
2728 | 0
2744 | 0.000365048
2760 | 0.00179418
2776 | 0.00563868
2792 | 0.0132034
2808 | 0.0252543
2824 | 0.0550214
2840 | 0.131195
2856 | 0.234561
2872 | 0.327934
2888 | 0.412914
2904 | 0.483458
2920 | 0.537288
2936 | 0.580763
2952 | 0.640643
2968 | 0.698422
2984 | 0.750072
3000 | 0.767636
3016 | 0.757699
3032 | 0.741903
3048 | 0.717488
3064 | 0.685708
3080 | 0.617494
3096 | 0.51447
3112 | 0.418769
3128 | 0.334808
3144 | 0.256604
3160 | 0.186084
3176 | 0.127811
3192 | 0.0821154
3208 | 0.0492154
3224 | 0.0263607
3240 | 0.0116495
3256 | 0.0036418
3272 | 0.000384841
3288 | 0
3304 | 0
3320 | 0
3336 | 0
3352 | 0
3368 | 0
3384 | 0
3400 | 0
